seed,learning_rate,num_cells,num_layers,embd_size,drop_prob,training_steps,valid_steps,n_max_train,n_test,init_scheme,init_scale,converged,steps_to_converge,final_train_mean_acc,final_loss,success_n,elapsed_sec,fp_row,fp_len,fp_counter_cell,fp_corr,fp_corr_sign,fp_fg_a,fp_ig_a,fp_og_a,fp_fg_b,fp_ig_b,fp_og_b,fp_code,config_id,cfg_init_scale,cfg_init_scheme,cfg_learning_rate,cfg_num_cells,cfg_num_layers
3,0.005,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,400,100.0,0.3337455093860626,18,18.177127361297607,8,18,4,-0.9355881810188293,-1,0.8328884243965149,0.8109152913093567,0.9328387975692749,0.7147725224494934,0.7830830216407776,0.7432509660720825,cell4_sign-1_fgH,76,1.0,orthogonal_recurrent_xavier,0.005,8,1
4,0.005,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,350,100.0,0.2922264337539673,17,20.14352798461914,8,18,6,-0.9255259037017822,-1,0.9233413934707642,0.9468908309936523,0.8763266801834106,0.9834113121032715,0.8345259428024292,0.9874407052993774,cell6_sign-1_fgH,76,1.0,orthogonal_recurrent_xavier,0.005,8,1
0,0.005,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,450,100.0,0.31367093324661255,13,32.20257067680359,8,18,1,0.9113995432853699,1,0.9051933288574219,0.6534277200698853,0.6660674810409546,0.766704797744751,0.6800978183746338,0.7968801259994507,cell1_sign1_fgH,77,1.0,orthogonal_recurrent_xavier,0.005,8,2
1,0.005,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,400,100.0,0.2333166003227234,14,23.38491725921631,8,18,5,-0.9161503911018372,-1,0.8583592176437378,0.8504065275192261,0.8272299766540527,0.7065199613571167,0.2692157030105591,0.779863715171814,cell5_sign-1_fgH,77,1.0,orthogonal_recurrent_xavier,0.005,8,2
2,0.005,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,350,100.0,0.3782402276992798,10,19.782978296279907,8,18,4,-0.6166603565216064,-1,0.6817394495010376,0.6559057235717773,0.531306803226471,0.7869249582290649,0.9490641355514526,0.9826349020004272,cell4_sign-1_fgM,77,1.0,orthogonal_recurrent_xavier,0.005,8,2
3,0.005,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,400,100.0,0.30916187167167664,18,22.263060569763184,8,18,6,0.933502733707428,1,0.8770366311073303,0.9237475395202637,0.8725396394729614,0.8078590631484985,0.534004807472229,0.9625632762908936,cell6_sign1_fgH,77,1.0,orthogonal_recurrent_xavier,0.005,8,2
4,0.005,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,350,100.0,0.3092713952064514,13,19.87454867362976,8,18,1,0.8721147775650024,1,0.801981508731842,0.83350670337677,0.8217836618423462,0.9171754717826843,0.19550330936908722,0.9004738926887512,cell1_sign1_fgH,77,1.0,orthogonal_recurrent_xavier,0.005,8,2
0,0.01,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,450,100.0,0.34274497628211975,15,16.194913864135742,8,18,0,-0.937357485294342,-1,0.9937002062797546,0.9743684530258179,0.9966939687728882,0.9980894327163696,0.9859739542007446,0.988060712814331,cell0_sign-1_fgH,78,1.0,orthogonal_recurrent_xavier,0.01,2,1
1,0.01,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,False,-1,90.81873321533203,0.3880869746208191,0,72.03301048278809,8,18,0,0.6878385543823242,1,0.6068681478500366,0.42294377088546753,0.3353932797908783,0.9490510821342468,0.16553837060928345,0.7368744015693665,cell0_sign1_fgM,78,1.0,orthogonal_recurrent_xavier,0.01,2,1
2,0.01,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,550,100.0,0.34221863746643066,14,20.5506010055542,8,18,1,0.9398263096809387,1,0.9972426891326904,0.963773250579834,0.996999979019165,0.997196614742279,0.9915290474891663,0.9986202120780945,cell1_sign1_fgH,78,1.0,orthogonal_recurrent_xavier,0.01,2,1
3,0.01,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,900,100.0,0.3456852436065674,10,32.071409702301025,8,18,1,-0.9392335414886475,-1,0.9906930923461914,0.682354748249054,0.9916713833808899,0.9599578380584717,0.8471651077270508,0.991773784160614,cell1_sign-1_fgH,78,1.0,orthogonal_recurrent_xavier,0.01,2,1
4,0.01,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,400,100.0,0.2937007546424866,15,14.597140789031982,8,18,0,-0.9373915195465088,-1,0.9956355690956116,0.7481670379638672,0.987891435623169,0.9958929419517517,0.9241999983787537,0.9966744780540466,cell0_sign-1_fgH,78,1.0,orthogonal_recurrent_xavier,0.01,2,1
0,0.01,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,1050,100.0,0.39272555708885193,14,56.834892988204956,8,18,0,-0.593817949295044,-1,0.9689328670501709,0.9894717335700989,0.9756699800491333,0.12517574429512024,0.14094866812229156,0.19633494317531586,cell0_sign-1_fgL,79,1.0,orthogonal_recurrent_xavier,0.01,2,2
1,0.01,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,False,-1,97.7272720336914,0.41873499751091003,0,117.68495297431946,8,18,0,0.9133117198944092,1,0.991511344909668,0.28076478838920593,0.5314675569534302,0.9691267609596252,0.2374608814716339,0.9337866306304932,cell0_sign1_fgH,79,1.0,orthogonal_recurrent_xavier,0.01,2,2
2,0.01,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,500,100.0,0.4951835572719574,11,30.5533549785614,8,18,1,0.8546954989433289,1,0.992155909538269,0.422726571559906,0.9527800679206848,0.7196282148361206,0.7219802141189575,0.5783768892288208,cell1_sign1_fgH,79,1.0,orthogonal_recurrent_xavier,0.01,2,2
3,0.01,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,550,100.0,0.6218366026878357,11,33.52604866027832,8,18,1,0.8234831094741821,1,0.9770104885101318,0.3430860936641693,0.9933739900588989,0.7098400592803955,0.5551313161849976,0.9617984890937805,cell1_sign1_fgH,79,1.0,orthogonal_recurrent_xavier,0.01,2,2
4,0.01,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,False,-1,77.0920181274414,0.6762815713882446,-1,124.22132301330566,8,18,1,-0.48189491033554077,-1,0.463135689496994,0.5493240356445312,0.47582849860191345,0.8226637840270996,0.9784784913063049,0.9946480989456177,cell1_sign-1_fgM,79,1.0,orthogonal_recurrent_xavier,0.01,2,2
0,0.01,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,300,100.0,0.3097969889640808,20,11.930386066436768,8,18,2,0.9324222207069397,1,0.9528920650482178,0.943640947341919,0.9542179107666016,0.9927075505256653,0.9218499660491943,0.9812694787979126,cell2_sign1_fgH,80,1.0,orthogonal_recurrent_xavier,0.01,4,1
1,0.01,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,400,100.0,0.2617619037628174,14,15.354454517364502,8,18,1,-0.940021812915802,-1,0.9800881147384644,0.7445173859596252,0.886263906955719,0.985552191734314,0.761089026927948,0.9680382609367371,cell1_sign-1_fgH,80,1.0,orthogonal_recurrent_xavier,0.01,4,1
2,0.01,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,250,100.0,0.3891289532184601,13,10.026684999465942,8,18,3,-0.9368245601654053,-1,0.9938024878501892,0.8582468628883362,0.9435797333717346,0.9968511462211609,0.9268396496772766,0.9525859355926514,cell3_sign-1_fgH,80,1.0,orthogonal_recurrent_xavier,0.01,4,1
3,0.01,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,250,100.0,0.5001904964447021,12,9.729706525802612,8,18,0,-0.9372798204421997,-1,0.9821715354919434,0.7517188787460327,0.9494888782501221,0.9519498348236084,0.9830172061920166,0.9873005747795105,cell0_sign-1_fgH,80,1.0,orthogonal_recurrent_xavier,0.01,4,1
4,0.01,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,450,100.0,0.2903224527835846,18,17.401033639907837,8,18,3,0.928999662399292,1,0.9887157678604126,0.9525251388549805,0.9981279373168945,0.9902634024620056,0.9789242148399353,0.9922605752944946,cell3_sign1_fgH,80,1.0,orthogonal_recurrent_xavier,0.01,4,1
0,0.01,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,350,100.0,0.3959718942642212,12,21.695334672927856,8,18,1,-0.9158773422241211,-1,0.9572966694831848,0.9373465180397034,0.980102002620697,0.8297440409660339,0.13483168184757233,0.8375662565231323,cell1_sign-1_fgH,81,1.0,orthogonal_recurrent_xavier,0.01,4,2
1,0.01,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,350,100.0,0.4139297306537628,14,21.57646918296814,8,18,3,-0.5612888932228088,-1,0.9601006507873535,0.9833870530128479,0.958681046962738,0.1780165135860443,0.31996995210647583,0.33265626430511475,cell3_sign-1_fgL,81,1.0,orthogonal_recurrent_xavier,0.01,4,2
2,0.01,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,1100,100.0,0.21548359096050262,32,65.55214405059814,8,18,0,-0.8274204730987549,-1,0.858534574508667,0.9104205965995789,0.8551338315010071,0.8431487679481506,0.452739953994751,0.6511509418487549,cell0_sign-1_fgH,81,1.0,orthogonal_recurrent_xavier,0.01,4,2
3,0.01,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,600,100.0,0.2921992242336273,15,39.143798828125,8,18,1,-0.9412685036659241,-1,0.9983483552932739,0.8944515585899353,0.9954412579536438,0.9839715361595154,0.9174717664718628,0.9877185225486755,cell1_sign-1_fgH,81,1.0,orthogonal_recurrent_xavier,0.01,4,2
4,0.01,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,550,100.0,0.29420867562294006,14,33.09200096130371,8,18,3,-0.9312046766281128,-1,0.9769662618637085,0.9442526698112488,0.9944566488265991,0.9781439900398254,0.9178286194801331,0.9957350492477417,cell3_sign-1_fgH,81,1.0,orthogonal_recurrent_xavier,0.01,4,2
0,0.01,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.43637973070144653,10,8.183799266815186,8,18,4,0.9297952651977539,1,0.9678975343704224,0.8121511936187744,0.9209956526756287,0.9428282380104065,0.996498703956604,0.988021731376648,cell4_sign1_fgH,82,1.0,orthogonal_recurrent_xavier,0.01,8,1
1,0.01,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,300,100.0,0.2405623346567154,18,12.06035304069519,8,18,0,0.9388449192047119,1,0.9811339378356934,0.892144501209259,0.8597303628921509,0.9988019466400146,0.970497190952301,0.9858361482620239,cell0_sign1_fgH,82,1.0,orthogonal_recurrent_xavier,0.01,8,1
2,0.01,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,300,100.0,0.2725556492805481,16,12.047980785369873,8,18,1,0.9373207092285156,1,0.9755985140800476,0.8496426343917847,0.9126201868057251,0.9860792756080627,0.9936203956604004,0.9813202023506165,cell1_sign1_fgH,82,1.0,orthogonal_recurrent_xavier,0.01,8,1
3,0.01,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.32454103231430054,14,8.10565972328186,8,18,4,-0.9403041005134583,-1,0.8607126474380493,0.8000510334968567,0.9317995309829712,0.75089031457901,0.7331274151802063,0.7322237491607666,cell4_sign-1_fgH,82,1.0,orthogonal_recurrent_xavier,0.01,8,1
4,0.01,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.2512742877006531,14,8.057355165481567,8,18,6,-0.9294993877410889,-1,0.9408314824104309,0.9465211629867554,0.908069372177124,0.9903153777122498,0.9034630060195923,0.9871629476547241,cell6_sign-1_fgH,82,1.0,orthogonal_recurrent_xavier,0.01,8,1
0,0.01,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.35994380712509155,11,12.666142702102661,8,18,7,0.9286211729049683,1,0.9629648923873901,0.7939450740814209,0.6452534198760986,0.9290260076522827,0.7852368950843811,0.63200843334198,cell7_sign1_fgH,83,1.0,orthogonal_recurrent_xavier,0.01,8,2
1,0.01,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.2960295081138611,14,13.00034236907959,8,18,5,-0.9289913177490234,-1,0.8759099245071411,0.866004467010498,0.8236098289489746,0.765577495098114,0.34048059582710266,0.8049491047859192,cell5_sign-1_fgH,83,1.0,orthogonal_recurrent_xavier,0.01,8,2
2,0.01,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.4705621302127838,10,12.828577041625977,8,18,4,-0.6101932525634766,-1,0.6697710752487183,0.6304489374160767,0.5145930647850037,0.8059656620025635,0.9299501180648804,0.984581470489502,cell4_sign-1_fgM,83,1.0,orthogonal_recurrent_xavier,0.01,8,2
3,0.01,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.2707212567329407,20,12.648286581039429,8,18,6,0.9069175720214844,1,0.8201383352279663,0.8970910310745239,0.7516137957572937,0.7826740145683289,0.6181915402412415,0.9728102087974548,cell6_sign1_fgH,83,1.0,orthogonal_recurrent_xavier,0.01,8,2
4,0.01,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,250,100.0,0.3623920977115631,16,16.10582447052002,8,18,1,0.857439398765564,1,0.8269985318183899,0.809343695640564,0.8462051153182983,0.9350394606590271,0.19397763907909393,0.9305157661437988,cell1_sign1_fgH,83,1.0,orthogonal_recurrent_xavier,0.01,8,2
0,0.05,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,450,100.0,0.3150995075702667,19,17.664474964141846,8,18,0,-0.9399816989898682,-1,0.9952808618545532,0.970174252986908,0.944805920124054,0.9999737739562988,0.9965075850486755,0.9986956715583801,cell0_sign-1_fgH,84,1.0,orthogonal_recurrent_xavier,0.05,2,1
1,0.05,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.3432842791080475,18,8.368488550186157,8,18,1,0.9408813118934631,1,0.9956978559494019,0.9909723401069641,0.0004961080849170685,0.9987608790397644,0.9292110800743103,0.999899685382843,cell1_sign1_fgH,84,1.0,orthogonal_recurrent_xavier,0.05,2,1
2,0.05,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,1100,100.0,0.2578253448009491,13,41.66930866241455,8,18,0,-0.6279359459877014,-1,0.5274966955184937,0.3591620922088623,0.7921178936958313,0.9608677625656128,0.3711434006690979,0.5331687331199646,cell0_sign-1_fgM,84,1.0,orthogonal_recurrent_xavier,0.05,2,1
3,0.05,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,False,-1,90.81873321533203,0.39293795824050903,0,74.19863867759705,8,18,1,-0.8828819394111633,-1,0.9807428121566772,0.3239901065826416,0.9980766177177429,0.6133561134338379,0.002936768811196089,0.9986945986747742,cell1_sign-1_fgM,84,1.0,orthogonal_recurrent_xavier,0.05,2,1
4,0.05,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,550,100.0,0.30110812187194824,21,21.36048436164856,8,18,0,-0.938109815120697,-1,0.9984648823738098,0.9289839267730713,0.9961758852005005,0.999058187007904,0.9992308616638184,0.9980475902557373,cell0_sign-1_fgH,84,1.0,orthogonal_recurrent_xavier,0.05,2,1
0,0.05,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,150,100.0,0.46287021040916443,11,9.781961917877197,8,18,0,-0.5077307820320129,-1,0.8779938220977783,0.7015671133995056,0.9555280208587646,0.00017396012844983488,0.3442143201828003,0.0001965152332559228,cell0_sign-1_fgL,85,1.0,orthogonal_recurrent_xavier,0.05,2,2
1,0.05,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,False,-1,97.7272720336914,0.4972875714302063,0,120.37487053871155,8,18,1,-0.897272527217865,-1,0.9997333288192749,1.0,0.9999494552612305,0.9417588710784912,0.9553781747817993,0.7101017236709595,cell1_sign-1_fgH,85,1.0,orthogonal_recurrent_xavier,0.05,2,2
2,0.05,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,400,100.0,0.40189650654792786,19,23.894482374191284,8,18,1,0.5714406371116638,1,0.9814163446426392,0.9581993222236633,0.999496340751648,0.0753413662314415,0.5600155591964722,0.07341639697551727,cell1_sign1_fgL,85,1.0,orthogonal_recurrent_xavier,0.05,2,2
3,0.05,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,750,100.0,0.4182041883468628,18,43.61862301826477,8,18,0,0.5877932906150818,1,0.9910084009170532,0.9449578523635864,0.48977819085121155,0.06802940368652344,0.0001283838355448097,0.006894885562360287,cell0_sign1_fgL,85,1.0,orthogonal_recurrent_xavier,0.05,2,2
4,0.05,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,750,100.0,0.4363279640674591,12,45.35860323905945,8,18,1,-0.7765037417411804,-1,0.9407919645309448,0.3480256199836731,0.26641780138015747,0.06828883290290833,0.05322645232081413,0.3787961006164551,cell1_sign-1_fgL,85,1.0,orthogonal_recurrent_xavier,0.05,2,2
0,0.05,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,250,100.0,0.23124438524246216,36,9.97696042060852,8,18,2,0.9403968453407288,1,0.9851303696632385,0.9529078006744385,0.9226195216178894,0.9943788647651672,0.9464572072029114,0.9941699504852295,cell2_sign1_fgH,86,1.0,orthogonal_recurrent_xavier,0.05,4,1
1,0.05,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.3231586813926697,19,4.426342010498047,8,18,1,-0.9423525333404541,-1,0.9962803721427917,0.9109072089195251,0.8875002861022949,0.9973831176757812,0.9888046979904175,0.9752335548400879,cell1_sign-1_fgH,86,1.0,orthogonal_recurrent_xavier,0.05,4,1
2,0.05,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.3532803952693939,13,4.355398178100586,8,18,1,0.9425824284553528,1,0.9905298352241516,0.8507967591285706,0.9191790819168091,0.9892153739929199,0.8719844222068787,0.994523286819458,cell1_sign1_fgH,86,1.0,orthogonal_recurrent_xavier,0.05,4,1
3,0.05,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.24505643546581268,12,4.376715183258057,8,18,0,-0.9416133165359497,-1,0.9940544366836548,0.9415180683135986,0.9886307120323181,0.9862096309661865,0.9725205898284912,0.9913528561592102,cell0_sign-1_fgH,86,1.0,orthogonal_recurrent_xavier,0.05,4,1
4,0.05,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,400,100.0,0.24546170234680176,12,16.124312162399292,8,18,2,-0.9305686950683594,-1,0.9534857273101807,0.9991768598556519,0.9579760432243347,0.9503990411758423,0.8678190112113953,0.996509313583374,cell2_sign-1_fgH,86,1.0,orthogonal_recurrent_xavier,0.05,4,1
0,0.05,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.3754299581050873,30,13.206178426742554,8,18,0,-0.48728513717651367,-1,0.954626202583313,0.9959385395050049,0.996375322341919,0.0281552542001009,0.7007508873939514,0.4818078875541687,cell0_sign-1_fgL,87,1.0,orthogonal_recurrent_xavier,0.05,4,2
1,0.05,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,150,100.0,0.3370007574558258,16,9.345337152481079,8,18,3,-0.7244226932525635,-1,0.9650079011917114,0.8629414439201355,0.9448599815368652,0.37928783893585205,0.27885201573371887,0.3398783802986145,cell3_sign-1_fgL,87,1.0,orthogonal_recurrent_xavier,0.05,4,2
2,0.05,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,300,100.0,0.24584361910820007,100,17.989943981170654,8,18,2,0.28285229206085205,1,0.44324615597724915,0.5073973536491394,0.8643458485603333,0.012899283319711685,0.7763877511024475,0.9963990449905396,cell2_sign1_fgL,87,1.0,orthogonal_recurrent_xavier,0.05,4,2
3,0.05,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.327239453792572,11,12.199636697769165,8,18,1,-0.909504234790802,-1,0.9931520223617554,0.9964601397514343,0.8080927133560181,0.6911638379096985,0.30305904150009155,0.16373290121555328,cell1_sign-1_fgM,87,1.0,orthogonal_recurrent_xavier,0.05,4,2
4,0.05,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,250,100.0,0.33825695514678955,40,15.156707048416138,8,18,0,-0.915229082107544,-1,0.9428627490997314,0.9248796105384827,0.9833187460899353,0.9675359725952148,0.9597298502922058,0.47403639554977417,cell0_sign-1_fgH,87,1.0,orthogonal_recurrent_xavier,0.05,4,2
0,0.05,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.2918888330459595,32,7.752810001373291,8,18,4,0.9418293833732605,1,0.9940288066864014,0.9504804611206055,0.9422963857650757,0.9989797472953796,0.9999326467514038,0.999712347984314,cell4_sign1_fgH,88,1.0,orthogonal_recurrent_xavier,0.05,8,1
1,0.05,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,50,100.0,0.3230747878551483,12,2.4472544193267822,8,18,0,0.9377750754356384,1,0.9835368394851685,0.9320014715194702,0.8311643004417419,0.9980154633522034,0.99180668592453,0.9950315356254578,cell0_sign1_fgH,88,1.0,orthogonal_recurrent_xavier,0.05,8,1
2,0.05,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.2915782034397125,22,4.174366235733032,8,18,7,0.9307289123535156,1,0.9210615158081055,0.7728176712989807,0.9786068201065063,0.733893632888794,0.10884740948677063,0.9539257287979126,cell7_sign1_fgH,88,1.0,orthogonal_recurrent_xavier,0.05,8,1
3,0.05,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,50,100.0,0.2582336366176605,73,2.374824047088623,8,18,5,0.9394341707229614,1,0.9700605869293213,0.9084157943725586,0.7608078718185425,0.9988471269607544,0.9717075824737549,0.9904338121414185,cell5_sign1_fgH,88,1.0,orthogonal_recurrent_xavier,0.05,8,1
4,0.05,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,50,100.0,0.4567754864692688,10,2.3494601249694824,8,18,2,-0.9251543879508972,-1,0.9834892153739929,0.6984282732009888,0.6274431943893433,0.9924584627151489,0.7999295592308044,0.9546745419502258,cell2_sign-1_fgH,88,1.0,orthogonal_recurrent_xavier,0.05,8,1
0,0.05,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,150,100.0,0.2747887074947357,42,9.396767616271973,8,18,7,0.9402281641960144,1,0.996903657913208,0.9191457033157349,0.9814221858978271,0.99870765209198,0.9754223227500916,0.9931668639183044,cell7_sign1_fgH,89,1.0,orthogonal_recurrent_xavier,0.05,8,2
1,0.05,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.310211181640625,24,6.486879825592041,8,18,5,-0.6152907013893127,-1,0.9489724636077881,0.9026963710784912,0.8843536376953125,0.20539182424545288,0.13877877593040466,0.4438938498497009,cell5_sign-1_fgL,89,1.0,orthogonal_recurrent_xavier,0.05,8,2
2,0.05,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.4018794000148773,71,6.454287052154541,8,18,2,-0.5275314450263977,-1,0.1859409064054489,0.0597723014652729,0.24840636551380157,0.9424578547477722,0.9777008295059204,0.9229307770729065,cell2_sign-1_fgL,89,1.0,orthogonal_recurrent_xavier,0.05,8,2
